14;arms_factory;1565.00;10.28;1792.00;0.36;0
14;arms_factory;1555.00;10.30;1800.00;4.48;0
14;arms_factory;1569.00;10.18;1792.00;0.86;0
14;arms_factory;1563.00;10.07;1784.00;3.88;0
14;arms_factory;1572.00;10.12;1792.00;5.09;0
14;arms_factory;1567.00;9.95;1784.00;2.93;0
14;industrial_complex;1544.00;10.25;1797.00;5.59;0
14;industrial_complex;1570.00;9.90;1784.00;0.87;0
14;industrial_complex;1548.00;10.35;1797.00;4.99;0
14;industrial_complex;1541.00;10.05;1788.00;1.38;0
14;industrial_complex;1493.00;10.00;1784.00;4.04;0
14;industrial_complex;1544.00;10.07;1788.00;5.60;0
14;air_base;1540.00;10.00;1778.00;3.44;0
14;supply_node;1498.00;10.05;1786.00;5.59;0
14;supply_node;1564.00;10.30;1793.00;2.24;0
14;supply_node;1542.00;10.00;1786.00;5.18;0
14;supply_node;1584.00;10.07;1804.00;0.38;0
14;supply_node;1533.00;10.10;1802.00;4.42;0
14;supply_node;1549.00;10.20;1813.00;5.89;0
14;supply_node;1556.00;10.10;1772.00;2.54;0
14;supply_node;1512.00;10.00;1792.00;0.31;0
14;supply_node;1504.00;9.95;1766.00;1.78;0
14;bunker;1543.00;10.12;1794.00;4.56;0
14;bunker;1539.00;10.10;1806.00;0.94;0
14;bunker;1554.00;10.10;1814.00;3.60;0
14;bunker;1556.00;10.30;1800.00;1.44;0
14;bunker;1498.00;10.00;1785.00;1.55;0
14;bunker;1558.00;10.10;1776.00;5.67;0
14;bunker;1591.00;10.00;1801.00;2.05;0
14;bunker;1506.00;10.00;1765.00;4.71;0
14;bunker;1511.00;9.95;1792.00;1.45;0
14;coastal_bunker;1528.00;10.00;1788.00;-1.64;0
14;coastal_bunker;1503.00;10.00;1769.00;-2.55;0
14;coastal_bunker;1590.00;9.73;1800.00;1.57;0
14;coastal_bunker;1536.00;10.00;1815.00;-1.71;0
14;coastal_bunker;1516.00;10.00;1793.00;1.57;0
14;coastal_bunker;1571.00;9.85;1780.00;1.45;0
14;coastal_bunker;1557.00;9.95;1767.00;-0.24;0
14;coastal_bunker;1493.00;9.68;1782.00;-1.57;0
14;coastal_bunker;1539.00;9.50;1826.00;-2.49;0
14;stronghold_network;1560.00;10.03;1772.00;3.67;0
14;dockyard;1542.00;9.95;1782.00;-0.32;0
14;anti_air_building;1545.00;10.12;1792.00;1.61;0
14;anti_air_building;1544.00;10.12;1816.00;5.73;0
14;anti_air_building;1548.00;10.23;1792.00;2.12;0
14;synthetic_refinery;1547.00;10.10;1816.00;3.68;0
14;fuel_silo;1547.00;10.23;1808.00;0.06;0
14;radar_station;1543.00;10.20;1797.00;4.38;0
14;nuclear_reactor_spawn;1550.00;10.30;1808.00;4.28;0
14;special_project_facility_spawn;1539.00;10.12;1809.00;2.12;0
14;special_project_facility_spawn;1547.00;10.10;1816.00;4.79;0
14;special_project_facility_spawn;1556.00;10.28;1801.00;1.17;0
14;special_project_facility_spawn;1587.00;10.12;1802.00;4.18;0
14;special_project_facility_spawn;1543.00;9.95;1783.00;0.57;0
14;special_project_facility_spawn;1554.00;10.10;1772.00;4.69;0
14;special_project_facility_spawn;1503.00;10.00;1789.00;5.90;0
14;special_project_facility_spawn;1501.00;10.00;1767.00;2.63;0
